Symbol,CLI,#_AUUUY,#_WUUUA,#_YUUUA,#_UUUUU,#Motifs,5UTR,3UTR,CDS,Intron,Total_Binding_Sites,Binding_Site_Bins
SETD7,57.08789561,9,13,12,6,34,0,8,0,5,13,>8 Sites
RBBP5,49.2629903,8,9,7,9,24,0,5,0,8,13,>8 Sites
GLB1,74.69086868,17,17,15,12,49,0,0,0,13,13,>8 Sites
MAP3K2,57.35003386,15,15,15,16,45,0,11,0,2,13,>8 Sites
HUS1,51.92702786,10,5,4,7,19,0,6,0,7,13,>8 Sites
GRPEL2,81.02536916,8,9,9,3,26,0,13,0,0,13,>8 Sites
ASH1L,43.12645147,9,9,7,14,25,0,0,1,12,13,>8 Sites
DYNC1LI2,59.15292847,10,19,22,13,51,0,7,0,6,13,>8 Sites
EMB,53.61421382,11,10,13,13,34,0,1,0,12,13,>8 Sites
NAPG,50.27664571,9,7,8,8,24,0,8,0,5,13,>8 Sites
DDX3X,52.22399346,8,11,10,7,29,0,2,1,10,13,>8 Sites
RAP2C,50.6304244,7,9,10,3,26,0,9,0,4,13,>8 Sites
PDCD4,50.22550443,12,14,12,6,38,0,4,0,9,13,>8 Sites
SGCB,53.31394211,8,14,7,6,29,0,11,0,2,13,>8 Sites
CEBPG,61.74499079,6,9,6,4,21,0,10,0,3,13,>8 Sites
EIF5,56.8432151,8,3,5,8,16,0,10,0,3,13,>8 Sites
CEP135,47.18813088,11,8,6,10,25,0,4,0,9,13,>8 Sites
IVNS1ABP,48.33645902,9,14,15,7,38,0,5,0,8,13,>8 Sites
RBBP4,47.89923331,13,9,10,12,32,0,4,1,8,13,>8 Sites
GEN1,47.53505398,10,15,16,10,41,1,2,1,9,13,>8 Sites
SLC36A4,46.11906322,15,18,15,9,48,0,2,1,10,13,>8 Sites
FMNL2,44.30577517,13,12,12,9,37,0,3,0,10,13,>8 Sites
SYNJ1,45.95784392,11,14,11,8,36,0,2,0,11,13,>8 Sites
MRPS30,65.18922539,6,10,8,7,24,0,9,0,4,13,>8 Sites
SCN8A,36.85337714,17,13,12,9,42,0,1,0,12,13,>8 Sites
OXR1,37.85430794,12,14,14,7,40,0,1,0,12,13,>8 Sites
VTA1,44.17589882,10,13,13,9,36,0,1,0,12,13,>8 Sites
GALNT7,44.73510718,15,9,8,8,32,0,5,0,8,13,>8 Sites
TMEM67,48.66089934,13,24,20,14,57,0,0,0,13,13,>8 Sites
HIVEP1,41.80198772,12,14,14,12,40,0,1,0,12,13,>8 Sites
SCML1,71.72119509,6,6,6,3,18,0,11,0,2,13,>8 Sites
MFSD1,43.35210288,18,15,14,16,47,0,1,0,12,13,>8 Sites
UBAP2L,45.85712928,10,14,13,13,37,0,1,1,11,13,>8 Sites
YTHDF3,49.27420201,19,9,12,5,40,0,0,0,13,13,>8 Sites
PEX3,40.28608915,9,12,12,10,33,0,4,0,9,13,>8 Sites
SFPQ,68.01600545,15,13,10,7,38,0,4,0,9,13,>8 Sites
SKP1,51.11449008,8,9,15,13,32,0,5,0,8,13,>8 Sites
ANKAR,41.0124075,12,16,14,15,42,0,0,0,13,13,>8 Sites
PEX13,57.62348995,14,12,14,9,40,0,1,0,12,13,>8 Sites
SF3B1,50.89606497,10,14,8,13,32,0,3,1,9,13,>8 Sites
ZDBF2,49.52501063,9,11,8,14,28,0,7,1,5,13,>8 Sites
TOMM20,59.98457002,7,5,7,4,19,0,4,0,9,13,>8 Sites
RAB33B,62.54539733,9,13,11,7,33,0,13,0,0,13,>8 Sites
PM20D2,62.36192896,6,10,9,9,25,0,12,0,1,13,>8 Sites
SNAPC3,48.80779953,9,11,8,6,28,0,7,0,6,13,>8 Sites
GHITM,55.69442506,11,11,8,7,30,0,3,0,10,13,>8 Sites
KCTD12,49.47536115,7,9,6,8,22,0,13,0,0,13,>8 Sites
TIMM9,44.61502071,15,12,12,12,39,0,0,0,13,13,>8 Sites
ABCA5,41.56084413,11,13,9,12,33,0,0,2,10,12,>8 Sites
PHACTR4,40.06899103,9,12,12,5,33,0,3,0,9,12,>8 Sites
CDYL2,38.55554983,8,3,4,7,15,0,0,0,12,12,>8 Sites
PSMG2,39.87855997,14,10,9,11,33,0,0,0,12,12,>8 Sites
KATNAL1,50.21248055,8,10,10,6,28,0,11,0,1,12,>8 Sites
CDKN2A,49.44173951,12,13,11,9,36,0,1,0,11,12,>8 Sites
PLAA,39.15703107,8,7,8,12,23,0,1,0,11,12,>8 Sites
CCDC46,36.34324988,15,13,13,13,41,0,0,0,12,12,>8 Sites
KIAA1772,38.55709199,15,12,9,9,36,0,0,0,12,12,>8 Sites
FAM73A,49.4670174,7,10,6,9,23,0,5,0,7,12,>8 Sites
STX18,40.37526027,9,11,6,12,26,0,0,0,12,12,>8 Sites
COG2,45.70142966,12,9,10,8,31,0,1,0,11,12,>8 Sites
WBP4,38.67339848,10,5,6,7,21,0,3,0,9,12,>8 Sites
CHD9,40.06487492,13,12,10,10,35,0,2,1,9,12,>8 Sites
IGF2BP3,38.69842872,11,13,12,15,36,1,3,1,7,12,>8 Sites
STXBP4,39.79049209,13,14,13,13,40,0,2,0,10,12,>8 Sites
SRCAP,46.15997569,12,9,9,12,30,0,3,0,9,12,>8 Sites
UBR1,41.47253289,17,13,14,12,44,0,2,0,10,12,>8 Sites
ZNF570,47.5591206,10,8,7,8,25,0,0,0,12,12,>8 Sites
MEIS2,42.42630561,11,16,14,12,41,0,0,0,12,12,>8 Sites
SIN3A,41.34498284,5,10,9,17,24,0,4,0,8,12,>8 Sites
TMEM123,59.22551466,10,9,10,3,29,0,7,0,5,12,>8 Sites
ZFHX4,48.27635035,14,18,18,8,50,0,2,0,10,12,>8 Sites
BRD7,47.78103167,11,8,7,5,26,0,1,0,11,12,>8 Sites
HEATR2,41.39478018,12,9,7,7,28,0,1,0,11,12,>8 Sites
MTHFS,37.49723333,9,7,5,13,21,0,0,0,12,12,>8 Sites
STK4,34.54970075,7,11,7,7,25,0,0,0,12,12,>8 Sites
KLHL24,51.25985189,11,11,9,7,31,0,11,0,1,12,>8 Sites
KPNA6,58.79436922,8,6,8,7,22,0,10,0,2,12,>8 Sites
PRMT3,36.09883115,16,13,12,8,41,0,3,0,9,12,>8 Sites
KRR1,47.90150098,8,7,9,3,24,0,4,1,7,12,>8 Sites
SASH1,40.20574635,15,16,16,9,47,0,6,0,6,12,>8 Sites
PTPN1,45.94701886,9,16,13,10,38,0,2,0,10,12,>8 Sites
UBE4B,41.55742179,8,10,10,13,28,0,5,0,7,12,>8 Sites
WWC2,39.44488249,12,11,10,8,33,0,1,0,11,12,>8 Sites
TTLL7,46.17906908,10,15,14,7,39,0,6,0,6,12,>8 Sites
RUFY3,38.24484617,16,13,14,13,43,1,2,0,9,12,>8 Sites
PDCD6,36.70992435,21,14,17,9,52,0,0,0,12,12,>8 Sites
DPM1,42.94141085,11,14,10,8,35,0,1,0,11,12,>8 Sites
MANBA,38.76894204,8,12,11,9,31,0,0,0,12,12,>8 Sites
IGF2BP1,52.7664434,9,7,5,7,21,0,9,0,3,12,>8 Sites
DCUN1D2,40.23057153,14,11,8,5,33,0,3,0,9,12,>8 Sites
NT5C2,39.42684401,11,10,6,13,27,0,0,0,12,12,>8 Sites
WDHD1,37.03924369,11,9,6,5,26,0,5,0,7,12,>8 Sites
THOC1,39.56048059,6,12,8,8,26,0,1,0,11,12,>8 Sites
SMU1,46.58760019,10,13,11,8,34,0,0,0,12,12,>8 Sites
MTG1,47.79796977,12,10,7,9,29,0,0,0,12,12,>8 Sites
ARHGAP10,33.55297588,9,8,9,16,26,0,0,0,12,12,>8 Sites
LEPROTL1,48.12579722,9,4,3,6,16,0,8,1,3,12,>8 Sites
ARID5B,43.19600842,3,7,4,6,14,0,6,0,6,12,>8 Sites
RRAS2,39.33552251,12,15,15,13,42,0,0,0,12,12,>8 Sites
NMD3,39.55004226,11,10,10,8,31,0,3,0,9,12,>8 Sites
MARK1,42.93850736,17,14,14,9,45,0,2,0,10,12,>8 Sites
SARS,51.39566474,6,9,10,7,25,0,0,1,11,12,>8 Sites
JPH1,60.11964574,10,12,11,11,33,0,9,0,3,12,>8 Sites
SAR1B,53.69902355,4,4,3,6,11,0,11,0,1,12,>8 Sites
ZNF383,48.02038537,8,11,11,8,30,0,1,0,11,12,>8 Sites
BTBD10,41.40655067,10,10,12,9,32,0,0,0,12,12,>8 Sites
MAP3K19,44.22212609,10,12,8,7,30,0,8,0,4,12,>8 Sites
ATP2A2,40.89290551,8,9,7,6,24,0,1,0,11,12,>8 Sites
ZNF793,40.07212179,7,3,2,7,12,0,6,0,6,12,>8 Sites
ZNF140,36.56762266,10,7,7,7,24,0,0,0,12,12,>8 Sites
DHX15,50.31775079,8,9,10,8,27,0,2,0,10,12,>8 Sites
RANBP2,41.93643662,10,18,13,10,41,0,3,0,9,12,>8 Sites
CLK4,39.97998603,9,8,11,10,28,0,2,0,10,12,>8 Sites
EPB41L3,40.16590654,7,9,9,7,25,0,0,0,12,12,>8 Sites
TBC1D4,37.63425985,19,13,12,8,44,0,1,0,11,12,>8 Sites
CDC23,45.9022358,6,15,11,8,32,0,5,0,7,12,>8 Sites
KIAA1219,40.7207102,13,13,14,9,40,0,1,0,11,12,>8 Sites
AFF1,46.39457736,13,16,12,13,41,0,4,0,8,12,>8 Sites
KDM1,35.62276421,10,3,4,8,17,0,0,0,12,12,>8 Sites
GMFB,48.42828598,5,5,7,2,17,0,10,0,2,12,>8 Sites
SIX4,43.29265035,6,4,4,5,14,0,7,1,4,12,>8 Sites
CEP55,40.76649969,7,6,8,5,21,0,4,1,7,12,>8 Sites
SMNDC1,67.12373892,9,13,9,8,31,0,8,0,4,12,>8 Sites
PDCL,56.40339669,8,7,7,12,22,0,12,0,0,12,>8 Sites
ZBTB41,39.66156672,12,11,10,9,33,0,0,0,12,12,>8 Sites
ATM,42.39658404,14,17,22,8,53,1,3,0,8,12,>8 Sites
ZMAT3,43.43513582,5,5,5,8,15,0,11,0,1,12,>8 Sites
DSE,41.21083407,13,11,13,9,37,0,2,0,10,12,>8 Sites
RASEF,49.34785679,8,7,5,8,20,0,5,0,7,12,>8 Sites
ETF1,40.50544751,7,8,13,8,28,0,1,0,11,12,>8 Sites
FRMPD4,42.28994148,10,9,9,7,28,0,0,0,12,12,>8 Sites
NCBP1,40.21266577,14,8,6,11,28,0,2,0,10,12,>8 Sites
TMED10,54.59385922,4,7,7,9,18,0,9,0,3,12,>8 Sites
ANAPC4,37.06427393,12,10,6,10,28,0,0,0,12,12,>8 Sites
GPR63,42.4904548,11,15,18,7,44,0,2,1,9,12,>8 Sites
DDX1,37.35330354,11,12,11,7,34,0,0,0,12,12,>8 Sites
UGDH,54.08987434,9,8,11,6,28,0,12,0,0,12,>8 Sites
PPP3CA,41.03257862,16,9,10,16,35,0,2,0,10,12,>8 Sites
NME7,38.89494992,12,10,13,8,35,0,0,0,12,12,>8 Sites
ARCN1,60.14140208,12,5,11,4,28,0,11,0,1,12,>8 Sites
RBM16,44.11765683,10,11,8,8,29,0,0,0,12,12,>8 Sites
GLO1,52.79173064,8,5,4,6,17,0,7,0,5,12,>8 Sites
ZNF84,46.73969033,8,7,7,5,22,0,2,1,9,12,>8 Sites
ZFC3H1,38.94682805,10,8,10,4,28,0,0,1,11,12,>8 Sites
AHR,43.78479706,8,11,12,11,31,0,4,0,8,12,>8 Sites
DCTN4,41.01843639,7,9,9,11,25,0,3,0,9,12,>8 Sites
EYA3,34.56420032,9,5,7,11,21,0,1,0,11,12,>8 Sites
TFPI,46.2275567,9,5,5,8,19,0,5,1,6,12,>8 Sites
ZNF493,44.47896788,15,13,13,11,41,0,2,0,10,12,>8 Sites
HEATR1,42.58398356,10,10,10,11,30,0,3,0,9,12,>8 Sites
FBXO9,44.03144675,15,14,8,8,37,0,0,0,12,12,>8 Sites
TMCO1,38.82901821,7,6,7,7,20,0,2,1,9,12,>8 Sites
IQCB1,45.71091041,9,7,6,5,22,0,2,0,10,12,>8 Sites
PSAT1,58.36260679,20,16,18,14,54,0,3,0,9,12,>8 Sites
RABGEF1,38.84178131,8,7,6,10,21,0,4,0,8,12,>8 Sites
TSC22D2,35.40591184,9,8,4,5,21,0,4,0,8,12,>8 Sites
CCDC88A,36.27398109,10,5,5,2,20,1,2,0,9,12,>8 Sites
FAM13A,38.92034413,10,13,13,9,36,0,0,0,12,12,>8 Sites
NUS1,47.13841539,8,10,7,8,25,0,1,0,11,12,>8 Sites
GCA,39.17169399,9,7,8,6,24,0,2,0,10,12,>8 Sites
FBXO38,36.14685266,6,10,13,7,29,0,1,0,11,12,>8 Sites
RAD51C,38.83242884,15,10,11,12,36,0,0,0,12,12,>8 Sites
TIPARP,43.36417571,7,12,7,6,26,0,5,1,6,12,>8 Sites
STIL,37.84478552,9,21,17,15,47,0,0,0,12,12,>8 Sites
SLFN11,45.44096391,10,7,9,5,26,0,2,0,10,12,>8 Sites
RAP1GDS1,36.42369287,13,18,11,6,42,0,0,0,12,12,>8 Sites
CLDN12,51.41413894,10,6,4,8,20,0,8,1,3,12,>8 Sites
RSL24D1,49.89737748,17,16,16,10,49,0,2,0,10,12,>8 Sites
RARS,42.68705707,12,10,8,12,30,0,0,0,12,12,>8 Sites
PAIP1,39.01858681,9,9,6,9,24,0,0,0,12,12,>8 Sites
IFT80,46.16614786,12,10,12,14,34,1,3,0,8,12,>8 Sites
RPE,47.96438599,13,14,16,7,43,0,3,0,9,12,>8 Sites
PPP1R15B,80.50008672,12,8,6,7,26,0,11,0,1,12,>8 Sites
USP1,48.06933254,7,8,5,6,20,0,4,1,7,12,>8 Sites
RMND5A,50.4402523,6,7,5,10,18,0,10,0,2,12,>8 Sites
SENP2,44.79292668,11,12,9,6,32,0,8,0,4,12,>8 Sites
CNOT6L,37.76572217,9,9,9,10,27,0,1,0,11,12,>8 Sites
GIN1,42.19583989,8,7,4,6,19,0,5,1,6,12,>8 Sites
MAK16,57.3479104,7,11,9,12,27,0,11,0,1,12,>8 Sites
MRPL50,50.24424027,12,12,12,7,36,0,5,0,7,12,>8 Sites
ZNF26,41.63275649,10,7,11,6,28,0,2,0,10,12,>8 Sites
MTMR6,41.82125837,8,11,14,9,33,0,5,0,7,12,>8 Sites
ZNF264,60.95325128,9,8,6,7,23,0,10,0,2,12,>8 Sites
ZNF460,54.73359926,5,7,6,4,18,0,12,0,0,12,>8 Sites
ANAPC7,43.92815983,5,9,9,7,23,0,3,0,9,12,>8 Sites
PSMD11,63.30842941,6,8,4,10,18,0,9,0,2,11,>8 Sites
RNF169,34.27613568,10,10,9,9,29,0,0,0,11,11,>8 Sites
ZNF326,38.39185678,7,13,10,6,30,0,2,0,9,11,>8 Sites
RTN3,38.07075149,7,7,6,11,20,0,2,0,9,11,>8 Sites
MYBL2,40.39525718,11,7,8,12,26,0,0,0,11,11,>8 Sites
MBD2,38.97177424,8,6,9,8,23,0,3,0,8,11,>8 Sites
POLD3,42.40598525,9,5,7,8,21,0,2,0,9,11,>8 Sites
WDR76,35.4042405,7,6,6,12,19,0,2,0,9,11,>8 Sites
AKAP12,39.69511655,10,12,8,8,30,1,7,0,3,11,>8 Sites
APOOL,43.18302628,9,6,4,9,19,0,8,0,3,11,>8 Sites
GJC1,47.1092681,6,16,12,5,34,0,8,0,3,11,>8 Sites
GOLIM4,37.75064914,12,12,15,9,39,0,2,0,9,11,>8 Sites
FTO,36.03898863,10,7,6,8,23,0,0,0,11,11,>8 Sites
CIT,38.60042952,6,11,8,10,25,0,2,0,9,11,>8 Sites
ZNF227,52.34487797,7,7,4,9,18,0,0,1,10,11,>8 Sites
HMGA2,39.86436589,9,10,11,11,30,0,7,0,4,11,>8 Sites
ACTN4,49.51334172,5,7,7,7,19,0,3,0,8,11,>8 Sites
TULP3,40.94459212,14,13,13,16,40,0,0,0,11,11,>8 Sites
SLC22A14,36.91602297,13,14,11,9,38,0,0,0,11,11,>8 Sites
KHSRP,58.95324166,4,4,5,5,13,0,9,0,2,11,>8 Sites
ZNF367,42.55573584,8,14,8,6,30,0,2,0,9,11,>8 Sites
RAB18,42.60068571,5,8,5,6,18,0,5,0,6,11,>8 Sites
ATP6V1H,36.57981207,13,10,9,11,32,0,0,0,11,11,>8 Sites
PPP1R10,38.50520644,15,6,5,11,26,1,0,0,10,11,>8 Sites
TTLL5,33.72374186,9,8,4,5,21,0,0,0,11,11,>8 Sites
ESYT2,35.98779984,12,10,8,8,30,1,2,0,8,11,>8 Sites
SACS,44.60390051,9,4,9,5,22,0,5,3,3,11,>8 Sites
FAM168A,34.35774944,13,10,9,7,32,0,0,0,11,11,>8 Sites
ZNF382,38.98930787,4,8,7,3,19,1,4,0,6,11,>8 Sites
MAML1,37.3235562,8,11,11,11,30,0,4,0,7,11,>8 Sites
AGPAT3,40.93488479,19,15,17,8,51,0,0,0,11,11,>8 Sites
CORO1C,45.35513972,11,9,8,9,28,0,3,0,8,11,>8 Sites
SESN3,41.36829182,8,12,11,7,31,0,1,1,9,11,>8 Sites
DRG1,39.69939369,7,7,5,12,19,0,0,0,11,11,>8 Sites
ALDH1A2,42.18674825,12,16,11,11,39,0,2,1,8,11,>8 Sites
GTF3C4,48.13389991,7,3,4,4,14,0,9,2,0,11,>8 Sites
POLS,40.87767193,12,6,8,4,26,0,1,0,10,11,>8 Sites
ABHD5,37.24043907,6,9,7,7,22,0,2,0,9,11,>8 Sites
LARP1,43.18793155,6,9,7,10,22,0,6,0,5,11,>8 Sites
SMAD9,45.33971916,9,9,5,5,23,0,6,0,5,11,>8 Sites
FNTB,33.30623529,10,5,8,13,23,0,1,0,10,11,>8 Sites
SENP1,41.44500337,7,12,7,9,26,0,5,0,6,11,>8 Sites
DDX31,38.50812165,5,7,6,7,18,0,1,0,10,11,>8 Sites
RNMT,50.27585718,11,14,11,8,36,0,4,0,7,11,>8 Sites
ZUFSP,43.08335974,12,14,11,7,37,0,2,0,9,11,>8 Sites
GON4L,32.26138105,6,3,4,15,13,0,0,0,11,11,>8 Sites
MACF1,34.60300915,9,8,12,10,29,0,0,1,10,11,>8 Sites
UST,32.20589356,11,13,10,9,34,0,1,0,10,11,>8 Sites
DDHD1,31.05784766,10,11,10,8,31,0,1,0,10,11,>8 Sites
KDM5C,43.22618928,11,8,9,6,28,0,2,0,9,11,>8 Sites
CENPE,33.20999796,6,9,9,6,24,0,0,0,11,11,>8 Sites
VPS13D,31.23104779,6,8,9,9,23,0,0,0,11,11,>8 Sites
ZFYVE9,33.61150604,10,7,8,12,25,0,0,0,11,11,>8 Sites
CLK1,48.0641129,9,7,12,9,28,0,3,0,8,11,>8 Sites
PCTK2,45.35656033,12,10,9,3,31,0,8,0,3,11,>8 Sites
SEC24A,43.21126294,13,4,5,11,22,0,6,0,5,11,>8 Sites
CAPRIN1,44.65944445,6,8,4,7,18,0,5,0,6,11,>8 Sites
PBX1,35.02886859,7,7,9,10,23,0,4,0,7,11,>8 Sites
OTUD3,45.70804462,9,11,9,10,29,0,3,0,8,11,>8 Sites
FBXW8,33.59889304,9,7,8,12,24,0,1,0,10,11,>8 Sites
SLC25A32,42.36727796,11,10,8,8,29,0,5,0,6,11,>8 Sites
PPIL5,45.99144694,11,8,8,10,27,0,2,0,9,11,>8 Sites
MORN1,36.4754591,7,10,10,9,27,0,0,0,11,11,>8 Sites
NDUFV3,36.06640967,7,13,9,11,29,0,2,0,9,11,>8 Sites
MRPL22,37.20832029,4,9,5,5,18,0,1,0,10,11,>8 Sites
ZNF286,40.07980555,10,11,9,10,30,0,1,0,10,11,>8 Sites
LDLRAD3,41.00236678,8,9,11,13,28,0,6,0,5,11,>8 Sites
NOL9,42.71100951,8,13,7,18,28,0,4,0,7,11,>8 Sites
TSPAN3,49.29709392,9,8,9,10,26,0,2,0,9,11,>8 Sites
2-Sep,54.22447311,3,8,8,4,19,0,7,0,4,11,>8 Sites
MDS1,34.87282747,15,10,9,8,34,0,0,0,11,11,>8 Sites
NARS2,35.20505258,15,6,7,11,28,0,1,0,10,11,>8 Sites
PRDM2,41.20553831,8,9,10,15,27,0,1,0,10,11,>8 Sites
NCOA5,32.69795171,7,4,8,5,19,0,2,0,9,11,>8 Sites
CCNT1,43.6361262,8,9,7,10,24,0,1,0,10,11,>8 Sites
SNX10,34.24287323,9,3,2,6,14,0,6,0,5,11,>8 Sites
CCDC93,36.83615182,12,13,11,9,36,0,0,0,11,11,>8 Sites
AK2,35.5747427,8,8,9,3,25,0,2,0,9,11,>8 Sites
BMS1,37.04883723,12,8,8,6,28,0,0,0,11,11,>8 Sites
PRDM4,38.05220109,6,8,6,5,20,0,2,0,9,11,>8 Sites
CAMK2D,45.27339117,9,11,10,14,30,0,5,0,6,11,>8 Sites
CNIH4,45.01000073,9,5,4,12,18,0,2,0,9,11,>8 Sites
ABI2,35.15648136,10,7,6,9,23,0,6,0,5,11,>8 Sites
UTP6,36.58320067,8,10,11,11,29,0,5,0,6,11,>8 Sites
POLE4,34.95503685,6,10,8,4,24,0,1,0,10,11,>8 Sites
TRIM35,43.87381034,14,9,11,13,34,0,6,0,5,11,>8 Sites
PSMB2,54.21638268,8,3,3,6,14,0,3,0,8,11,>8 Sites
ZNF664,43.5229559,9,15,11,9,35,0,4,0,7,11,>8 Sites
POLR3F,44.47188779,9,8,9,10,26,0,3,0,8,11,>8 Sites
ZMYM1,43.32610767,10,5,5,6,20,0,1,0,10,11,>8 Sites
STK17B,39.8879119,10,13,12,7,35,0,7,0,4,11,>8 Sites
ACTR2,35.52073041,8,12,10,5,30,0,3,0,8,11,>8 Sites
GTF2B,38.30206011,6,10,8,8,24,0,2,0,9,11,>8 Sites
RCOR3,32.39839143,11,11,9,9,31,0,2,0,9,11,>8 Sites
SIAH1,47.84093291,17,14,14,10,45,2,2,0,7,11,>8 Sites
TSHZ1,36.92570134,9,9,8,8,26,0,2,0,9,11,>8 Sites
HSPA4,36.30046501,9,7,7,7,23,0,0,0,11,11,>8 Sites
VPS37A,40.60094087,11,6,6,10,23,0,4,0,7,11,>8 Sites
DPY19L4,39.17012425,6,5,7,3,18,0,8,1,2,11,>8 Sites
ARAP2,32.88792266,10,9,9,12,28,0,1,0,10,11,>8 Sites
TRIP11,38.01735288,8,18,13,7,39,0,1,0,10,11,>8 Sites
HIRA,36.82540157,15,15,12,10,42,0,0,0,11,11,>8 Sites
EDC3,39.57730521,9,8,9,13,26,0,0,0,11,11,>8 Sites
YTHDF2,39.76330726,9,7,7,8,23,0,0,0,11,11,>8 Sites
ZNF138,37.13014777,7,10,7,8,24,0,0,0,11,11,>8 Sites
ESF1,34.087595,8,13,11,12,32,0,2,0,9,11,>8 Sites
CRADD,35.05374326,12,12,14,12,38,0,0,0,11,11,>8 Sites
CCNG2,41.53917189,9,5,5,5,19,0,6,1,4,11,>8 Sites
SNRK,39.693391,9,11,11,6,31,0,4,0,7,11,>8 Sites
MAP3K5,35.29618162,11,16,13,10,40,0,0,0,11,11,>8 Sites
WASF3,36.12421437,11,5,4,3,20,0,5,0,6,11,>8 Sites
SLC39A9,46.15815427,6,7,8,9,21,0,6,0,5,11,>8 Sites
LYSMD3,42.04046434,5,5,3,1,13,0,10,0,1,11,>8 Sites
EEF1E1,39.84616987,9,12,12,9,33,0,0,0,11,11,>8 Sites
SUMO1,38.91310548,4,8,9,12,21,0,2,0,9,11,>8 Sites
SRRM1,45.07526448,11,11,9,11,31,0,2,1,8,11,>8 Sites
HSPA9,50.36864501,11,7,6,8,24,0,2,0,9,11,>8 Sites
DPY19L2,41.70539499,8,8,8,9,24,0,2,1,8,11,>8 Sites
RBM34,41.17012979,6,5,4,9,15,0,0,0,11,11,>8 Sites
TMEM33,39.69934114,7,7,8,6,22,0,0,1,10,11,>8 Sites
SLC38A9,33.56446411,10,6,8,7,24,0,1,1,9,11,>8 Sites
GFM1,39.53223115,13,11,12,8,36,0,1,0,10,11,>8 Sites
TOR1AIP1,41.46808699,8,10,8,9,26,0,8,0,3,11,>8 Sites
COX11,45.81132708,8,0,0,5,8,0,5,1,5,11,>8 Sites
MFF,39.85533233,14,10,13,11,37,0,0,0,11,11,>8 Sites
CLCN3,32.98932389,9,10,9,8,28,0,0,0,11,11,>8 Sites
ICMT,57.15661987,7,7,6,3,20,0,11,0,0,11,>8 Sites
XPOT,38.51386865,11,12,10,14,33,0,0,0,11,11,>8 Sites
OTUD6B,43.42447257,7,10,7,7,24,0,5,0,6,11,>8 Sites
NUPL2,45.33088801,13,11,7,5,31,0,1,0,10,11,>8 Sites
ANXA5,44.21274486,11,10,6,4,27,0,3,0,8,11,>8 Sites
YIPF5,46.50336812,5,10,8,7,23,0,9,0,2,11,>8 Sites
NCBP2,51.00240609,12,9,7,5,28,0,7,0,4,11,>8 Sites
RG9MTD2,40.59659088,9,6,6,2,21,0,8,0,3,11,>8 Sites
PHACTR2,44.94586183,9,7,9,13,25,0,7,0,4,11,>8 Sites
TWISTNB,51.28335349,8,5,6,5,19,0,8,0,3,11,>8 Sites
TFAM,54.46214496,10,12,10,6,32,0,11,0,0,11,>8 Sites
NUSAP1,44.42342449,10,7,6,9,23,0,3,0,8,11,>8 Sites
GABPB1,34.05784766,8,6,4,4,18,0,3,0,8,11,>8 Sites
ZNF564,39.55345289,12,8,7,6,27,0,0,0,11,11,>8 Sites
METTL9,41.42263745,6,7,7,3,20,0,5,1,4,10,>8 Sites
PPP4R1,37.14239301,11,15,12,12,38,0,0,0,10,10,>8 Sites
DNAJB11,36.46189437,11,9,9,6,29,0,1,0,9,10,>8 Sites
INTU,33.27845456,8,6,5,13,19,0,0,0,10,10,>8 Sites
BAZ2A,49.58007973,8,10,5,5,23,0,10,0,0,10,>8 Sites
UBAP1,31.02399591,5,7,3,7,15,0,1,0,9,10,>8 Sites
ZNF234,37.29814459,7,10,8,7,25,0,5,0,5,10,>8 Sites
RAB8B,40.88663327,9,6,6,4,21,0,10,0,0,10,>8 Sites
PHF2,35.60332931,7,10,6,6,23,0,6,0,4,10,>8 Sites
ACYP2,28.70349808,10,13,12,10,35,0,0,0,10,10,>8 Sites
VPS29,36.30260789,7,7,5,10,19,0,1,0,9,10,>8 Sites
TAF5L,39.28483319,9,8,8,7,25,0,6,0,4,10,>8 Sites
BTBD1,34.81273516,11,10,13,5,34,0,3,0,7,10,>8 Sites
BRD1,43.71953393,11,9,10,10,30,0,3,0,7,10,>8 Sites
PPP5C,40.37567135,10,6,4,5,20,0,0,0,10,10,>8 Sites
SPATA17,31.96290509,12,12,11,11,35,0,0,0,10,10,>8 Sites
LIMS1,36.15981007,8,7,9,8,24,0,3,0,7,10,>8 Sites
CCPG1,37.09503301,8,8,11,8,27,0,6,1,3,10,>8 Sites
COPS3,38.99783654,6,11,10,11,27,0,1,1,8,10,>8 Sites
CNNM2,34.61681495,8,11,12,12,31,0,0,0,10,10,>8 Sites
IQGAP1,33.42004662,8,11,6,6,25,0,0,0,10,10,>8 Sites
EVL,33.27870962,7,9,9,7,25,0,0,0,10,10,>8 Sites
SRRM2,43.61318755,4,2,1,5,7,0,1,1,8,10,>8 Sites
MOBKL3,44.35678303,8,8,5,3,21,0,8,0,2,10,>8 Sites
MTFR1,29.48738473,12,14,11,11,37,0,1,0,9,10,>8 Sites
HMGN1,43.5967157,6,6,8,7,20,0,1,0,9,10,>8 Sites
WIPF2,42.9288728,7,7,7,10,21,0,5,0,5,10,>8 Sites
EIF4EBP2,39.22363191,7,7,3,4,17,0,7,0,3,10,>8 Sites
EIF4G2,42.28525793,3,4,1,2,8,0,5,2,3,10,>8 Sites
REST,51.06722387,11,9,10,6,30,0,9,0,1,10,>8 Sites
SENP7,31.22846643,9,8,10,14,27,1,3,0,6,10,>8 Sites
MOXD1,32.28220159,9,13,9,6,31,0,1,0,9,10,>8 Sites
TBCD,28.00607401,5,10,6,13,21,0,0,0,10,10,>8 Sites
